stage_source,case_id,attempted_repetitions,completed_repetitions,status_counts_json,median_total_runtime_s,median_peak_rss_bytes,median_attacker_objective,median_defender_objective,unique_solution_signature_count,all_completed_replays_pass,configuration_json
14.4,global-oracle-heading-3p0deg-8d6b9973371c,3,3,"{""completed"": 3}",188.8249485999986,312102912.0,0.9388479364147708,0.7725524854709874,1,True,"{""experiment_type"": ""stage14_4_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_3p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 3.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-45p0deg-d08eb5fc990e,3,0,"{""worker_failure"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_4_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_45p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 45.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-4p0deg-87ca1185ab8b,3,3,"{""completed"": 3}",102.02980160000152,246972416.0,0.9454203599323537,0.7735083747337392,1,True,"{""experiment_type"": ""stage14_4_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_4p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 4.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-4p5deg-913ff814188e,3,3,"{""completed"": 3}",62.596972500003176,222478336.0,0.9449082865780206,0.7818042852783713,1,True,"{""experiment_type"": ""stage14_4_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_4p5deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 4.5, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-6p0deg-86583aafd5d4,3,3,"{""completed"": 3}",42.02341130000423,178847744.0,0.9707309175236374,0.7924387924683374,1,True,"{""experiment_type"": ""stage14_4_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_6p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 6.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-7p5deg-e9fa4765b8e6,3,3,"{""completed"": 3}",26.659087099993485,155189248.0,0.9931717775052857,0.7994620104342559,1,True,"{""experiment_type"": ""stage14_4_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_7p5deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 7.5, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-9p0deg-998eac9a5016,3,3,"{""completed"": 3}",14.154615699997521,136654848.0,0.9523292033786368,0.7847476713977815,1,True,"{""experiment_type"": ""stage14_4_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_9p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 9.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""global_oracle""}"
14.4,local-sse-canonical-anchor-4f8cae874bcf,3,3,"{""completed"": 3}",58.59568979999858,207331328.0,0.944086144839464,0.7814861193516704,1,True,"{""experiment_type"": ""stage14_2c_local_sse_baseline"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_canonical_anchor"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""baseline_anchor"", ""timeout_s"": 300.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-10deg-99d5ff795b79,3,3,"{""completed"": 3}",11.785441899999569,128036864.0,0.952687238683972,0.7843318987084812,1,True,"{""experiment_type"": ""stage14_2c_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_10deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 10.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 300.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-12p0deg-5fcb5b53feb9,3,3,"{""completed"": 3}",12.254208300000755,116457472.0,0.9700079872321095,0.7904758555250633,1,True,"{""experiment_type"": ""stage14_4_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_12p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 12.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-15deg-fd857640a579,3,3,"{""completed"": 3}",4.5650158999997075,99729408.0,0.9697241814714522,0.7912859636040508,1,True,"{""experiment_type"": ""stage14_2c_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_15deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 15.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 300.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-18p0deg-e574308813f0,3,3,"{""completed"": 3}",4.805134800000815,92434432.0,0.980141906039847,0.7908454506030936,1,True,"{""experiment_type"": ""stage14_4_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_18p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 18.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-1p0deg-71152a3d3458,3,3,"{""completed"": 3}",515.0767253999948,814977024.0,0.8399127172681883,0.698982178926319,1,True,"{""experiment_type"": ""stage14_4_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_1p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 1.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-1p5deg-257f9456cc2d,3,3,"{""completed"": 3}",438.59367430000566,569450496.0,0.9035332705093083,0.7372534892639833,1,True,"{""experiment_type"": ""stage14_4_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_1p5deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 1.5, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-20p0deg-6ec8ec3d9f7d,3,0,"{""initial_defender_infeasible"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_4_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_20p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 20.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-22p5deg-d71ceaad370c,3,0,"{""initial_defender_infeasible"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_4_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_22p5deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 22.5, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-2p0deg-3d9eace3934e,3,3,"{""completed"": 3}",332.5815192000009,441741312.0,0.9139840182765075,0.7664587790729686,1,True,"{""experiment_type"": ""stage14_4_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_2p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 2.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-2p5deg-ae4958094df0,3,3,"{""completed"": 3}",225.60300240000106,363986944.0,0.9131141102803907,0.7561743337394496,1,True,"{""experiment_type"": ""stage14_4_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_2p5deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 2.5, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-30p0deg-ddfbf58067b1,3,0,"{""initial_defender_infeasible"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_4_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_30p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 30.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-36p0deg-a5bf09d66add,3,0,"{""initial_defender_infeasible"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_4_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_36p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 36.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-3p0deg-6e49bac70b34,3,3,"{""completed"": 3}",189.03711080001085,312991744.0,0.9388479364147708,0.7725524854709874,1,True,"{""experiment_type"": ""stage14_4_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_3p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 3.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-45p0deg-fc5fa5d0f1b3,3,0,"{""initial_defender_infeasible"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_4_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_45p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 45.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-4p0deg-f72ca7f2647e,3,3,"{""completed"": 3}",101.71534569999494,245542912.0,0.9454203599323537,0.7735083747337392,1,True,"{""experiment_type"": ""stage14_4_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_4p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 4.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-4p5deg-9def9f0217ba,3,3,"{""completed"": 3}",62.00363439999637,222355456.0,0.9449082865780206,0.7818042852783713,1,True,"{""experiment_type"": ""stage14_4_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_4p5deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 4.5, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-6p0deg-178a7efa4249,3,3,"{""completed"": 3}",42.12017909999122,179990528.0,0.9707309175236374,0.7924387924683374,1,True,"{""experiment_type"": ""stage14_4_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_6p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 6.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-7p5deg-763915a58a6f,3,3,"{""completed"": 3}",26.68021979999321,154886144.0,0.9931717775052857,0.7994620104342559,1,True,"{""experiment_type"": ""stage14_4_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_7p5deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 7.5, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""local_sse""}"
14.4,local-sse-heading-9p0deg-951b3e6b25da,3,3,"{""completed"": 3}",14.037676199994166,135921664.0,0.9523292033786368,0.7847476713977815,1,True,"{""experiment_type"": ""stage14_4_local_sse_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_heading_9p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 9.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""local_sse""}"
14.5,global-oracle-switch-contour-12-1392c4974d4a,3,3,"{""completed"": 3}",56.72609520000151,205099008.0,0.944086144839464,0.7814861193516704,1,True,"{""experiment_type"": ""stage14_5_global_oracle_switching_density"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_switch_contour_12"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""switching_contour_sample_count"", ""timeout_s"": 600.0, ""worker_mode"": ""global_oracle""}"
