stage_source,experiment_type,case_id,repetition_id,status,failure_category,failure_message,declared_sweep_variable,declared_sweep_value,worker_wall_s,T_SSE_s,peak_rss_bytes,J_A,J_D,selected_defender_action_id,selected_attacker_candidate_id,trajectory_sha256,independent_replay_passed
14.4,stage14_4_global_oracle_heading,global-oracle-heading-20p0deg-5a11c7b784de,global-oracle-heading-20p0deg-5a11c7b784de-r002,worker_failure,nonzero_worker_exit,"Traceback (most recent call last):
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 47, in <module>
    main()
    ~~~~^^
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 41, in main
    payload = run_worker(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 16, in run_worker
    payload = run_worker_case(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 459, in run_worker_case
    payload = _global_payload(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 350, in _global_payload
    run = run_finite_stackelberg(
        candidates,
    ...<3 lines>...
        reuse_reachability_graph=True,
    )
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stackelberg_solver.py"", line 295, in run_finite_stackelberg
    raise RuntimeError(""no Defender action has a feasible Attacker response"")
RuntimeError: no Defender action has a feasible Attacker response",heading_spacing_deg,20.0,3.5572503000003053,,63430656,,,,,,
14.4,stage14_4_global_oracle_heading,global-oracle-heading-22p5deg-abdb1be56ed8,global-oracle-heading-22p5deg-abdb1be56ed8-r000,worker_failure,nonzero_worker_exit,"Traceback (most recent call last):
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 47, in <module>
    main()
    ~~~~^^
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 41, in main
    payload = run_worker(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 16, in run_worker
    payload = run_worker_case(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 459, in run_worker_case
    payload = _global_payload(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 350, in _global_payload
    run = run_finite_stackelberg(
        candidates,
    ...<3 lines>...
        reuse_reachability_graph=True,
    )
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stackelberg_solver.py"", line 295, in run_finite_stackelberg
    raise RuntimeError(""no Defender action has a feasible Attacker response"")
RuntimeError: no Defender action has a feasible Attacker response",heading_spacing_deg,22.5,3.715212499999325,,78770176,,,,,,
14.4,stage14_4_global_oracle_heading,global-oracle-heading-22p5deg-abdb1be56ed8,global-oracle-heading-22p5deg-abdb1be56ed8-r001,worker_failure,nonzero_worker_exit,"Traceback (most recent call last):
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 47, in <module>
    main()
    ~~~~^^
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 41, in main
    payload = run_worker(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 16, in run_worker
    payload = run_worker_case(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 459, in run_worker_case
    payload = _global_payload(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 350, in _global_payload
    run = run_finite_stackelberg(
        candidates,
    ...<3 lines>...
        reuse_reachability_graph=True,
    )
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stackelberg_solver.py"", line 295, in run_finite_stackelberg
    raise RuntimeError(""no Defender action has a feasible Attacker response"")
RuntimeError: no Defender action has a feasible Attacker response",heading_spacing_deg,22.5,3.5954607000021497,,80322560,,,,,,
14.4,stage14_4_global_oracle_heading,global-oracle-heading-22p5deg-abdb1be56ed8,global-oracle-heading-22p5deg-abdb1be56ed8-r002,worker_failure,nonzero_worker_exit,"Traceback (most recent call last):
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 47, in <module>
    main()
    ~~~~^^
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 41, in main
    payload = run_worker(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 16, in run_worker
    payload = run_worker_case(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 459, in run_worker_case
    payload = _global_payload(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 350, in _global_payload
    run = run_finite_stackelberg(
        candidates,
    ...<3 lines>...
        reuse_reachability_graph=True,
    )
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stackelberg_solver.py"", line 295, in run_finite_stackelberg
    raise RuntimeError(""no Defender action has a feasible Attacker response"")
RuntimeError: no Defender action has a feasible Attacker response",heading_spacing_deg,22.5,3.6249196999997366,,72232960,,,,,,
14.4,stage14_4_global_oracle_heading,global-oracle-heading-2p0deg-3a4584b67254,global-oracle-heading-2p0deg-3a4584b67254-r000,completed,,,heading_spacing_deg,2.0,332.52527690000716,331.3527083999943,440680448,0.9139840182765075,0.7664587790729686,2,26,136edb341bcc735a16e9d2f71e8efa6ad5b5f06a54c9afad233a8bd73f44ae09,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-2p0deg-3a4584b67254,global-oracle-heading-2p0deg-3a4584b67254-r001,completed,,,heading_spacing_deg,2.0,332.2996855000092,331.1104531000019,443543552,0.9139840182765075,0.7664587790729686,2,26,136edb341bcc735a16e9d2f71e8efa6ad5b5f06a54c9afad233a8bd73f44ae09,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-2p0deg-3a4584b67254,global-oracle-heading-2p0deg-3a4584b67254-r002,completed,,,heading_spacing_deg,2.0,331.8339203999931,330.6387214000133,442068992,0.9139840182765075,0.7664587790729686,2,26,136edb341bcc735a16e9d2f71e8efa6ad5b5f06a54c9afad233a8bd73f44ae09,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-2p5deg-1f81341908f3,global-oracle-heading-2p5deg-1f81341908f3-r000,completed,,,heading_spacing_deg,2.5,225.4045143000003,224.69695649999994,365805568,0.9131141102803907,0.7561743337394496,2,26,df054e030a09fc5600dc7964872afcd3f3e3a21fc6dd79dd04b16e5a634bc49a,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-2p5deg-1f81341908f3,global-oracle-heading-2p5deg-1f81341908f3-r001,completed,,,heading_spacing_deg,2.5,225.34449620000123,224.63408130000062,363970560,0.9131141102803907,0.7561743337394496,2,26,df054e030a09fc5600dc7964872afcd3f3e3a21fc6dd79dd04b16e5a634bc49a,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-2p5deg-1f81341908f3,global-oracle-heading-2p5deg-1f81341908f3-r002,completed,,,heading_spacing_deg,2.5,226.5999255000006,225.89587240000037,363581440,0.9131141102803907,0.7561743337394496,2,26,df054e030a09fc5600dc7964872afcd3f3e3a21fc6dd79dd04b16e5a634bc49a,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-30p0deg-90f59d080fd9,global-oracle-heading-30p0deg-90f59d080fd9-r000,worker_failure,nonzero_worker_exit,"Traceback (most recent call last):
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 47, in <module>
    main()
    ~~~~^^
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 41, in main
    payload = run_worker(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 16, in run_worker
    payload = run_worker_case(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 459, in run_worker_case
    payload = _global_payload(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 350, in _global_payload
    run = run_finite_stackelberg(
        candidates,
    ...<3 lines>...
        reuse_reachability_graph=True,
    )
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stackelberg_solver.py"", line 295, in run_finite_stackelberg
    raise RuntimeError(""no Defender action has a feasible Attacker response"")
RuntimeError: no Defender action has a feasible Attacker response",heading_spacing_deg,30.0,3.5959934999991674,,57528320,,,,,,
14.4,stage14_4_global_oracle_heading,global-oracle-heading-30p0deg-90f59d080fd9,global-oracle-heading-30p0deg-90f59d080fd9-r001,worker_failure,nonzero_worker_exit,"Traceback (most recent call last):
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 47, in <module>
    main()
    ~~~~^^
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 41, in main
    payload = run_worker(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 16, in run_worker
    payload = run_worker_case(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 459, in run_worker_case
    payload = _global_payload(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 350, in _global_payload
    run = run_finite_stackelberg(
        candidates,
    ...<3 lines>...
        reuse_reachability_graph=True,
    )
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stackelberg_solver.py"", line 295, in run_finite_stackelberg
    raise RuntimeError(""no Defender action has a feasible Attacker response"")
RuntimeError: no Defender action has a feasible Attacker response",heading_spacing_deg,30.0,3.651751700002933,,57344000,,,,,,
14.4,stage14_4_global_oracle_heading,global-oracle-heading-30p0deg-90f59d080fd9,global-oracle-heading-30p0deg-90f59d080fd9-r002,worker_failure,nonzero_worker_exit,"Traceback (most recent call last):
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 47, in <module>
    main()
    ~~~~^^
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 41, in main
    payload = run_worker(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 16, in run_worker
    payload = run_worker_case(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 459, in run_worker_case
    payload = _global_payload(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 350, in _global_payload
    run = run_finite_stackelberg(
        candidates,
    ...<3 lines>...
        reuse_reachability_graph=True,
    )
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stackelberg_solver.py"", line 295, in run_finite_stackelberg
    raise RuntimeError(""no Defender action has a feasible Attacker response"")
RuntimeError: no Defender action has a feasible Attacker response",heading_spacing_deg,30.0,3.5584350999997696,,57434112,,,,,,
14.4,stage14_4_global_oracle_heading,global-oracle-heading-36p0deg-4b82e5619efc,global-oracle-heading-36p0deg-4b82e5619efc-r000,worker_failure,nonzero_worker_exit,"Traceback (most recent call last):
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 47, in <module>
    main()
    ~~~~^^
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 41, in main
    payload = run_worker(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 16, in run_worker
    payload = run_worker_case(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 459, in run_worker_case
    payload = _global_payload(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 350, in _global_payload
    run = run_finite_stackelberg(
        candidates,
    ...<3 lines>...
        reuse_reachability_graph=True,
    )
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stackelberg_solver.py"", line 295, in run_finite_stackelberg
    raise RuntimeError(""no Defender action has a feasible Attacker response"")
RuntimeError: no Defender action has a feasible Attacker response",heading_spacing_deg,36.0,3.595765999998548,,55103488,,,,,,
14.4,stage14_4_global_oracle_heading,global-oracle-heading-36p0deg-4b82e5619efc,global-oracle-heading-36p0deg-4b82e5619efc-r001,worker_failure,nonzero_worker_exit,"Traceback (most recent call last):
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 47, in <module>
    main()
    ~~~~^^
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 41, in main
    payload = run_worker(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 16, in run_worker
    payload = run_worker_case(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 459, in run_worker_case
    payload = _global_payload(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 350, in _global_payload
    run = run_finite_stackelberg(
        candidates,
    ...<3 lines>...
        reuse_reachability_graph=True,
    )
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stackelberg_solver.py"", line 295, in run_finite_stackelberg
    raise RuntimeError(""no Defender action has a feasible Attacker response"")
RuntimeError: no Defender action has a feasible Attacker response",heading_spacing_deg,36.0,3.5494420000031823,,66551808,,,,,,
14.4,stage14_4_global_oracle_heading,global-oracle-heading-36p0deg-4b82e5619efc,global-oracle-heading-36p0deg-4b82e5619efc-r002,worker_failure,nonzero_worker_exit,"Traceback (most recent call last):
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 47, in <module>
    main()
    ~~~~^^
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 41, in main
    payload = run_worker(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 16, in run_worker
    payload = run_worker_case(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 459, in run_worker_case
    payload = _global_payload(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 350, in _global_payload
    run = run_finite_stackelberg(
        candidates,
    ...<3 lines>...
        reuse_reachability_graph=True,
    )
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stackelberg_solver.py"", line 295, in run_finite_stackelberg
    raise RuntimeError(""no Defender action has a feasible Attacker response"")
RuntimeError: no Defender action has a feasible Attacker response",heading_spacing_deg,36.0,3.587330900001689,,65146880,,,,,,
14.4,stage14_4_global_oracle_heading,global-oracle-heading-3p0deg-8d6b9973371c,global-oracle-heading-3p0deg-8d6b9973371c-r000,completed,,,heading_spacing_deg,3.0,189.44705409999005,188.8742634999944,312692736,0.9388479364147708,0.7725524854709874,2,26,a82f35398718742950867a24b75d052547eee149ce4de764fe736cca693ef105,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-3p0deg-8d6b9973371c,global-oracle-heading-3p0deg-8d6b9973371c-r001,completed,,,heading_spacing_deg,3.0,189.40605220000725,188.8249485999986,311377920,0.9388479364147708,0.7725524854709874,2,26,a82f35398718742950867a24b75d052547eee149ce4de764fe736cca693ef105,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-3p0deg-8d6b9973371c,global-oracle-heading-3p0deg-8d6b9973371c-r002,completed,,,heading_spacing_deg,3.0,187.97299819999898,187.40452590001223,312102912,0.9388479364147708,0.7725524854709874,2,26,a82f35398718742950867a24b75d052547eee149ce4de764fe736cca693ef105,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-45p0deg-d08eb5fc990e,global-oracle-heading-45p0deg-d08eb5fc990e-r000,worker_failure,nonzero_worker_exit,"Traceback (most recent call last):
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 47, in <module>
    main()
    ~~~~^^
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 41, in main
    payload = run_worker(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 16, in run_worker
    payload = run_worker_case(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 459, in run_worker_case
    payload = _global_payload(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 350, in _global_payload
    run = run_finite_stackelberg(
        candidates,
    ...<3 lines>...
        reuse_reachability_graph=True,
    )
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stackelberg_solver.py"", line 295, in run_finite_stackelberg
    raise RuntimeError(""no Defender action has a feasible Attacker response"")
RuntimeError: no Defender action has a feasible Attacker response",heading_spacing_deg,45.0,3.543506999994861,,54317056,,,,,,
14.4,stage14_4_global_oracle_heading,global-oracle-heading-45p0deg-d08eb5fc990e,global-oracle-heading-45p0deg-d08eb5fc990e-r001,worker_failure,nonzero_worker_exit,"Traceback (most recent call last):
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 47, in <module>
    main()
    ~~~~^^
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 41, in main
    payload = run_worker(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 16, in run_worker
    payload = run_worker_case(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 459, in run_worker_case
    payload = _global_payload(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 350, in _global_payload
    run = run_finite_stackelberg(
        candidates,
    ...<3 lines>...
        reuse_reachability_graph=True,
    )
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stackelberg_solver.py"", line 295, in run_finite_stackelberg
    raise RuntimeError(""no Defender action has a feasible Attacker response"")
RuntimeError: no Defender action has a feasible Attacker response",heading_spacing_deg,45.0,3.561465799997677,,61521920,,,,,,
14.4,stage14_4_global_oracle_heading,global-oracle-heading-45p0deg-d08eb5fc990e,global-oracle-heading-45p0deg-d08eb5fc990e-r002,worker_failure,nonzero_worker_exit,"Traceback (most recent call last):
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 47, in <module>
    main()
    ~~~~^^
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 41, in main
    payload = run_worker(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 16, in run_worker
    payload = run_worker_case(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 459, in run_worker_case
    payload = _global_payload(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 350, in _global_payload
    run = run_finite_stackelberg(
        candidates,
    ...<3 lines>...
        reuse_reachability_graph=True,
    )
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stackelberg_solver.py"", line 295, in run_finite_stackelberg
    raise RuntimeError(""no Defender action has a feasible Attacker response"")
RuntimeError: no Defender action has a feasible Attacker response",heading_spacing_deg,45.0,3.576226000004681,,62377984,,,,,,
14.4,stage14_4_global_oracle_heading,global-oracle-heading-4p0deg-87ca1185ab8b,global-oracle-heading-4p0deg-87ca1185ab8b-r000,completed,,,heading_spacing_deg,4.0,102.6547084999911,102.02980160000152,246972416,0.9454203599323537,0.7735083747337392,2,38,2631879e428a599aac53cd0ea3b017364a9d91cb2301391a2094ed86890b4282,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-4p0deg-87ca1185ab8b,global-oracle-heading-4p0deg-87ca1185ab8b-r001,completed,,,heading_spacing_deg,4.0,102.27337840000109,101.66066589999537,246771712,0.9454203599323537,0.7735083747337392,2,38,2631879e428a599aac53cd0ea3b017364a9d91cb2301391a2094ed86890b4282,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-4p0deg-87ca1185ab8b,global-oracle-heading-4p0deg-87ca1185ab8b-r002,completed,,,heading_spacing_deg,4.0,102.72084010000981,102.12108989999979,247201792,0.9454203599323537,0.7735083747337392,2,38,2631879e428a599aac53cd0ea3b017364a9d91cb2301391a2094ed86890b4282,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-4p5deg-913ff814188e,global-oracle-heading-4p5deg-913ff814188e-r000,completed,,,heading_spacing_deg,4.5,63.432985699997516,62.967078299989225,220708864,0.9449082865780206,0.7818042852783713,2,33,b7f7923909fa35a012f6f132d3588170dd2b05f0f49132ac3db6cc4cda3cbc6b,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-4p5deg-913ff814188e,global-oracle-heading-4p5deg-913ff814188e-r001,completed,,,heading_spacing_deg,4.5,63.04834629999823,62.596972500003176,223875072,0.9449082865780206,0.7818042852783713,2,33,b7f7923909fa35a012f6f132d3588170dd2b05f0f49132ac3db6cc4cda3cbc6b,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-4p5deg-913ff814188e,global-oracle-heading-4p5deg-913ff814188e-r002,completed,,,heading_spacing_deg,4.5,62.57382609999331,62.12693280000531,222478336,0.9449082865780206,0.7818042852783713,2,33,b7f7923909fa35a012f6f132d3588170dd2b05f0f49132ac3db6cc4cda3cbc6b,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-6p0deg-86583aafd5d4,global-oracle-heading-6p0deg-86583aafd5d4-r000,completed,,,heading_spacing_deg,6.0,42.42400470000575,41.981967300002,178847744,0.9707309175236374,0.7924387924683374,2,26,a1a3745567697e4cf840d64b9fb7a02c08057d439dcaf9455855589f1f16729d,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-6p0deg-86583aafd5d4,global-oracle-heading-6p0deg-86583aafd5d4-r001,completed,,,heading_spacing_deg,6.0,42.619066200000816,42.16106870000658,178999296,0.9707309175236374,0.7924387924683374,2,26,a1a3745567697e4cf840d64b9fb7a02c08057d439dcaf9455855589f1f16729d,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-6p0deg-86583aafd5d4,global-oracle-heading-6p0deg-86583aafd5d4-r002,completed,,,heading_spacing_deg,6.0,42.515217099993606,42.02341130000423,178683904,0.9707309175236374,0.7924387924683374,2,26,a1a3745567697e4cf840d64b9fb7a02c08057d439dcaf9455855589f1f16729d,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-7p5deg-e9fa4765b8e6,global-oracle-heading-7p5deg-e9fa4765b8e6-r000,completed,,,heading_spacing_deg,7.5,27.071957000007387,26.659087099993485,154673152,0.9931717775052857,0.7994620104342559,2,26,967221facdc24d5a7c6f975a749726fd13a6309a31de0581b14e5f0bf29b18f1,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-7p5deg-e9fa4765b8e6,global-oracle-heading-7p5deg-e9fa4765b8e6-r001,completed,,,heading_spacing_deg,7.5,27.129240900001605,26.72310920000018,155189248,0.9931717775052857,0.7994620104342559,2,26,967221facdc24d5a7c6f975a749726fd13a6309a31de0581b14e5f0bf29b18f1,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-7p5deg-e9fa4765b8e6,global-oracle-heading-7p5deg-e9fa4765b8e6-r002,completed,,,heading_spacing_deg,7.5,26.642095399991376,26.196318100002827,155197440,0.9931717775052857,0.7994620104342559,2,26,967221facdc24d5a7c6f975a749726fd13a6309a31de0581b14e5f0bf29b18f1,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-9p0deg-998eac9a5016,global-oracle-heading-9p0deg-998eac9a5016-r000,completed,,,heading_spacing_deg,9.0,14.573104600000079,14.154615699997521,136654848,0.9523292033786368,0.7847476713977815,2,26,ad0e25685a1034d1cdcb643d6d49d63e47a5274a16c6d6e35b53b83f4ed2b5c0,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-9p0deg-998eac9a5016,global-oracle-heading-9p0deg-998eac9a5016-r001,completed,,,heading_spacing_deg,9.0,14.715343600008055,14.300123699998949,136380416,0.9523292033786368,0.7847476713977815,2,26,ad0e25685a1034d1cdcb643d6d49d63e47a5274a16c6d6e35b53b83f4ed2b5c0,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-9p0deg-998eac9a5016,global-oracle-heading-9p0deg-998eac9a5016-r002,completed,,,heading_spacing_deg,9.0,14.492788100003963,14.049379299991415,136724480,0.9523292033786368,0.7847476713977815,2,26,ad0e25685a1034d1cdcb643d6d49d63e47a5274a16c6d6e35b53b83f4ed2b5c0,True
14.4,stage14_2c_local_sse_baseline,local-sse-canonical-anchor-4f8cae874bcf,local-sse-canonical-anchor-4f8cae874bcf-r000,completed,,,baseline_anchor,0,59.75405150000006,59.35264140000072,207331328,0.944086144839464,0.7814861193516704,2,26,827fe8228491a0469c901aed676fd640afac5870b094f2d62494678cd8acfb03,True
14.4,stage14_2c_local_sse_baseline,local-sse-canonical-anchor-4f8cae874bcf,local-sse-canonical-anchor-4f8cae874bcf-r001,completed,,,baseline_anchor,0,58.83594719999928,58.419353899998896,208084992,0.944086144839464,0.7814861193516704,2,26,827fe8228491a0469c901aed676fd640afac5870b094f2d62494678cd8acfb03,True
14.4,stage14_2c_local_sse_baseline,local-sse-canonical-anchor-4f8cae874bcf,local-sse-canonical-anchor-4f8cae874bcf-r002,completed,,,baseline_anchor,0,59.04784499999914,58.59568979999858,205639680,0.944086144839464,0.7814861193516704,2,26,827fe8228491a0469c901aed676fd640afac5870b094f2d62494678cd8acfb03,True
14.4,stage14_2c_local_sse_heading,local-sse-heading-10deg-99d5ff795b79,local-sse-heading-10deg-99d5ff795b79-r000,completed,,,heading_spacing_deg,10.0,12.327651699999478,11.868023000000903,127954944,0.952687238683972,0.7843318987084812,2,26,7d8a14d528f00c78409a36f48c3c78c923bd9cad109de3653592b85d6ce43e39,True
14.4,stage14_2c_local_sse_heading,local-sse-heading-10deg-99d5ff795b79,local-sse-heading-10deg-99d5ff795b79-r001,completed,,,heading_spacing_deg,10.0,12.24169289999918,11.785441899999569,128036864,0.952687238683972,0.7843318987084812,2,26,7d8a14d528f00c78409a36f48c3c78c923bd9cad109de3653592b85d6ce43e39,True
14.4,stage14_2c_local_sse_heading,local-sse-heading-10deg-99d5ff795b79,local-sse-heading-10deg-99d5ff795b79-r002,completed,,,heading_spacing_deg,10.0,12.170426099999531,11.736499800001184,128081920,0.952687238683972,0.7843318987084812,2,26,7d8a14d528f00c78409a36f48c3c78c923bd9cad109de3653592b85d6ce43e39,True
